,0,1,2,3,4,5,6,7,8,9,10
191,-1.3510396,1.051731,-1.5174822,0.5222895,-0.1918988,-1.2722949,-2.0803032,-1.4989358,-0.98802406,-0.24012458,-0.7626659
192,1.8984243,1.0560229,1.2623837,0.38598993,0.7654257,1.8741308,1.3009901,0.5688788,1.5970527,-0.24012458,-0.7626659
193,-0.013937619,0.6177478,-0.4839806,0.44643193,0.51981485,1.0230912,0.10114324,-0.31322777,-0.98802406,-0.24012458,-0.7626659
194,-0.16593245,0.05648499,-0.3876919,1.5029373,-0.24730003,-0.23761147,0.14448209,-0.41492525,0.54107,-0.24012458,0.16053563
195,-1.3510396,-1.4690827,0.033028595,-1.3377607,0.3454277,0.64292634,-0.47358996,0.2799227,0.9701283,-0.24012458,-0.7626659
196,-0.18861997,-0.15130976,0.7125503,0.8540078,0.9134589,1.0479459,-0.13381177,1.0595193,1.3842267,-0.24012458,-0.7626659
197,-0.78175825,-0.43708155,-0.28173664,1.9292061,-1.1391174,0.013637483,-0.3592989,0.10549456,1.2471669,-0.24012458,0.8923517
198,0.0702491,0.14215624,0.44412318,-1.3377607,-0.67469275,0.10302889,0.5921258,0.3658131,-0.98802406,-0.24012458,1.0074
199,0.8221134,0.9945046,-1.5174822,-0.23039249,0.9355991,-0.100017406,1.0142748,0.13654064,0.81229454,-0.24012458,0.7460758
200,-0.009315056,0.051958613,1.8780271,-1.3377607,-1.792996,-1.2722949,-2.0803032,1.3389906,-0.98802406,-0.24012458,1.6766242
201,1.0144233,-1.4690827,0.2185566,1.3859528,-1.792996,-1.2722949,-0.28133696,-1.4989358,-0.98802406,-0.24012458,-0.7626659
202,-1.3510396,0.8162356,-1.5174822,-1.3377607,0.8939619,-1.2722949,0.30863044,-1.4989358,-0.98802406,-0.24012458,-0.7626659
203,-1.3510396,0.28087217,-1.5174822,0.7220457,-0.019952305,-1.2722949,-2.0803032,-1.4989358,-0.98802406,-0.24012458,-0.7626659
204,0.44850352,0.9281307,-1.5174822,0.39740178,-0.29939988,-1.2722949,-2.0803032,-1.4989358,-0.98802406,-0.24012458,-0.7626659
205,-0.10498721,0.50135565,-0.092505544,1.7041432,-0.36177555,-1.2722949,-0.020526031,-1.4989358,1.5222917,-0.24012458,-0.7626659
206,0.0493046,-1.4690827,1.0338873,-1.3377607,-0.18455537,-1.2722949,0.18474448,-1.4989358,1.0344266,-0.24012458,-0.7626659
207,-0.3056182,0.23866254,-0.3219457,-1.3377607,-1.792996,0.20445512,0.7072579,-1.4989358,-0.98802406,-0.24012458,-0.7626659
208,-1.3510396,-1.4690827,-0.2258174,-1.3377607,0.8653205,0.32319468,-0.17887537,-1.4989358,-0.98802406,-0.24012458,-0.7626659
209,0.41420966,-1.4690827,-1.5174822,-1.3377607,-1.792996,-1.2722949,-2.0803032,-1.4989358,1.5614415,-0.24012458,-0.7626659
210,-1.3510396,0.028075892,-0.0071878103,-0.14987943,0.05306922,-1.2722949,-0.1756679,0.60976446,0.29767388,-0.24012458,-0.7626659
211,-0.18109228,1.0091275,-0.17953874,0.22338532,0.45727882,1.060178,-0.6938624,0.036050018,-0.98802406,-0.24012458,-0.7626659
212,-1.3510396,-1.4690827,0.20965499,0.6775063,-0.58845687,-1.2722949,-2.0803032,-0.12302989,-0.98802406,-0.24012458,1.1438954
213,-1.3510396,-1.4690827,0.06652827,-1.3377607,-0.20204487,-1.2722949,-2.0803032,0.31835595,-0.98802406,-0.24012458,-0.7626659
214,-0.83146816,-0.24769485,-1.5174822,-0.64445853,-0.82530653,-0.53835434,-1.0819119,-0.08537659,-0.98802406,-0.24012458,0.7690064
215,-1.3510396,-1.4690827,0.041243743,-1.3377607,-0.2274402,0.65307385,-0.465077,0.2893477,0.98050326,-0.24012458,1.7153175
216,-1.3510396,-1.4690827,-1.5174822,-1.3377607,-1.792996,-1.2722949,-0.33326092,-1.4989358,-0.98802406,-0.24012458,-0.7626659
217,-1.3510396,-1.4690827,-1.5174822,-1.3377607,0.47803482,0.7898603,0.2627806,-1.4989358,-0.98802406,-0.24012458,-0.7626659
218,-1.3510396,-1.4690827,-1.5174822,-1.3377607,0.7191149,-1.2722949,-2.0803032,-1.4989358,-0.98802406,-0.24012458,-0.7626659
219,-1.3510396,-1.4690827,-1.5174822,-1.3377607,-1.792996,-1.2722949,-2.0803032,-1.4989358,-0.98802406,-0.24012458,1.8836324
220,1.3236661,0.32480487,0.89715093,-1.3377607,-1.792996,0.9629915,-0.20508155,1.2713066,-0.98802406,-0.24012458,3.6695538
221,-1.3510396,0.20383918,0.7636217,-1.3377607,0.86875385,-1.2722949,0.2834855,-1.4989358,-0.98802406,-0.24012458,-0.7626659
222,-1.3510396,0.7789227,-0.15694536,0.24974784,-1.792996,-1.2722949,-2.0803032,1.1027675,-0.98802406,-0.24012458,-0.7626659
223,0.21084501,0.89921117,-1.5174822,-1.3377607,0.60654503,-1.2722949,0.39536807,0.5502767,-0.98802406,-0.24012458,-0.7626659
224,-0.32543758,-0.30641255,0.17852207,-1.3377607,-0.61498564,0.17645851,-0.8649181,-1.4989358,-0.98802406,-0.24012458,1.1019052
225,-1.3510396,-1.4690827,-1.5174822,-0.39652014,-0.9827934,0.2667848,0.12491678,-1.4989358,-0.98802406,-0.24012458,-0.7626659
226,-1.3510396,-1.4690827,-1.5174822,-1.3377607,0.34695613,0.64460874,0.50408626,0.9454619,-0.98802406,-0.24012458,-0.7626659
227,-0.015087405,0.04541481,0.010303235,-1.3377607,-0.25851628,-1.2722949,-2.0803032,0.25385052,-0.98802406,-0.24012458,-0.7626659
228,0.042911254,-1.4690827,0.076630086,-1.3377607,-0.1918988,-1.2722949,-2.0803032,-1.4989358,-0.98802406,-0.24012458,1.771573
229,-0.12974648,0.23086543,-0.59168917,-0.25752214,-0.070618816,-1.2722949,0.45881787,-0.43679887,-0.98802406,-0.24012458,-0.7626659
230,-1.3510396,0.39406776,-0.18719703,0.21444944,0.0947368,-1.2722949,0.5003981,0.65736,-0.98802406,-0.24012458,-0.7626659
231,1.3416768,0.94407654,-0.016701732,1.081487,0.28944826,1.2887591,0.44226763,-1.4989358,0.9073235,-0.24012458,-0.7626659
232,-1.3510396,0.2527455,-0.30985957,-1.3377607,-1.0126474,-1.2722949,-0.5185667,-0.60756904,-0.0068150773,-0.24012458,-0.7626659
233,-1.3510396,0.41498053,-1.5174822,0.8798997,1.3825411,-1.2722949,-0.110817365,0.68156314,-0.98802406,-0.24012458,-0.7626659
234,-1.3510396,0.05724242,-1.5174822,-1.3377607,0.6977108,-1.2722949,-0.4847752,-1.4989358,-0.98802406,-0.24012458,-0.7626659
235,-1.3510396,0.6971834,-1.5174822,0.17042458,0.050995186,-1.2722949,-2.0803032,1.8996186,1.3306074,-0.24012458,-0.7626659
236,-1.3510396,-1.4690827,-1.5174822,-1.3377607,-1.792996,1.3225667,-2.0803032,-1.4989358,-0.98802406,-0.24012458,-0.7626659
237,-1.3510396,-1.4690827,0.18021537,0.64315546,0.5092613,-1.2722949,-0.32106796,-1.4989358,-0.98802406,-0.24012458,-0.7626659
238,-1.3510396,-1.4690827,-0.07152764,-1.3377607,-0.016818589,-0.079607576,-0.24777302,0.5299339,-0.98802406,-0.24012458,1.5360392
239,-0.43893328,-0.43507656,-0.4744039,-0.5763795,-0.46447384,-0.46628472,-0.29858208,-0.30224067,-0.98802406,2.915033,-0.7626659
240,-1.3510396,-1.4690827,-1.5174822,-1.3377607,-0.03663928,-1.2722949,0.3529623,-1.4989358,-0.98802406,-0.24012458,-0.7626659
241,-1.3510396,-1.4690827,-1.5174822,-1.3377607,-0.06536216,-1.2722949,0.704166,0.47448418,2.4054966,-0.24012458,-0.7626659
242,0.46322158,-1.4690827,-0.31442377,-1.3377607,0.5466129,-1.2722949,-0.28596383,-1.4989358,-0.98802406,-0.24012458,2.535708
243,-0.06973979,-0.016541671,-1.5174822,0.37197104,0.24928088,0.53765416,-0.5619046,0.1821459,-0.98802406,-0.24012458,-0.7626659
244,-1.3510396,-1.4690827,-1.5174822,-1.3377607,0.14593762,0.42579272,0.55741745,-1.4989358,0.74812746,-0.24012458,-0.7626659
245,-1.3510396,0.9609326,0.14228989,-1.3377607,0.98045003,0.13868627,0.632987,0.79371375,-0.98802406,-0.24012458,-0.7626659
246,-1.3510396,0.18264382,0.14873625,-1.3377607,0.844257,0.7858507,0.6406219,0.41267094,-0.98802406,-0.24012458,-0.7626659
247,-0.0881542,-1.4690827,-0.07325543,-1.3377607,-1.792996,-1.2722949,-0.5837265,-1.4989358,-0.98802406,-0.24012458,-0.7626659
248,-1.3510396,-1.4690827,0.2629301,0.7396691,1.4589074,0.92690516,-0.23535502,1.6620196,1.2604728,-0.24012458,-0.7626659
249,0.5603196,-1.4690827,0.08394147,0.53082067,-0.18455537,0.7058149,-2.0803032,0.33833364,1.0344266,-0.24012458,-0.7626659
250,0.91800284,0.3034519,-1.5174822,0.12234597,0.35104635,-1.2722949,0.13176316,0.95013404,0.5923158,-0.24012458,-0.7626659
251,-1.3510396,-1.4690827,-1.5174822,0.5896004,0.8276947,-1.2722949,0.24257489,1.0728183,1.842941,-0.24012458,2.8009546
252,-1.3510396,0.9281307,1.3729466,-1.3377607,-1.792996,1.2697185,-0.53931975,0.20715049,1.6109706,-0.24012458,-0.7626659
253,-1.3510396,-1.4690827,-0.24790652,1.4792733,-1.172214,-1.2722949,-2.0803032,-0.7898367,0.8857537,-0.24012458,1.2556411
254,1.7721171,2.2721713,1.3402872,-1.4044263,2.363043,2.0626225,0.9684611,2.035433,1.9737238,-0.29450515,-0.8857599
255,0.93715096,0.31060082,1.167382,0.82534754,1.3463795,1.1778791,0.5668739,0.7149136,0.6162887,-0.29450515,0.11877943
256,1.8142525,1.4934245,1.9638938,-1.4044263,1.7694584,1.9166689,1.6863841,1.9036978,-1.0513982,-0.29450515,-0.8857599
257,1.7436421,2.0233982,1.6808189,-1.4044263,2.125969,2.1039279,1.8567263,2.319514,-1.0513982,-0.29450515,-0.8857599
258,1.5250813,1.9410266,2.0499213,0.65812916,1.9753654,2.1501615,1.7653068,1.7442664,0.23974384,-0.29450515,-0.8857599
259,0.7995756,0.3194977,0.4742823,0.68527865,0.5597001,-0.14145146,-0.04752942,-0.18210867,-0.5079076,-0.29450515,0.2730195
260,2.0571473,2.3781252,2.4522643,0.27217007,2.1421597,1.3836433,1.8547217,1.5663252,-1.0513982,-0.29450515,1.5168711
261,1.364604,1.9733255,2.1962717,-0.81775033,1.9583663,2.2454376,1.339435,2.135077,-1.0513982,-0.29450515,-0.8857599
262,1.3652459,1.9239726,1.298806,0.36973658,1.3449899,1.6952833,1.6186626,1.6981808,-1.0513982,-0.29450515,-0.8857599
263,1.7602216,1.9329555,1.966513,-0.58303446,1.9833832,2.0880995,1.6185861,1.8167026,-1.0513982,-0.29450515,-0.8857599
264,2.0652692,2.043706,2.2537823,-0.37644246,1.8234682,1.9981053,1.5898854,1.9149991,-1.0513982,-0.29450515,-0.8857599
265,1.2421626,1.4995906,1.666591,-0.012998874,1.3406658,0.8152918,1.2252091,1.6323115,-0.28947622,-0.29450515,-0.8857599
266,0.41702092,0.86648035,0.7222668,0.29506007,0.15873407,-0.5165025,0.49948677,0.95484614,-0.24629502,-0.29450515,1.1939014
267,0.8948426,1.784551,2.6096997,-1.4044263,2.4474502,1.9414946,1.5165468,2.0561662,-1.0513982,-0.29450515,-0.8857599
268,1.5284967,1.8133223,1.5218624,0.22713031,1.7226632,1.740266,1.5881183,2.1288745,-1.0513982,2.9054515,-0.8857599
269,1.8902391,2.575695,1.9563404,0.19242153,2.0486004,1.9214243,0.8340503,0.73068345,0.783202,-0.29450515,-0.8857599
270,0.58616865,0.56878084,1.0835336,0.24770235,1.1204064,0.14657886,0.201769,0.52271366,-0.687125,0.94525176,-0.074550346
271,1.8190264,1.5444959,1.2052712,0.028892161,1.5168917,1.4891376,1.2703202,1.9714913,-1.0513982,-0.29450515,-0.8857599
272,0.56233364,1.7545484,1.4934947,0.2929222,1.5140494,2.0722246,1.321975,1.758374,0.40801907,-0.29450515,-0.8857599
273,1.646109,0.56962055,0.6591991,-0.05807393,0.6979943,0.14128509,0.65909463,0.37720314,-1.0513982,-0.29450515,-0.36926565
274,0.8016924,-0.007496858,0.9866396,0.13602716,0.18349852,-0.78253675,0.43594626,0.06286377,0.10676112,-0.29450515,0.20073417
275,1.4614465,2.1415,1.911592,0.10921408,1.7059423,1.7522695,1.4984652,1.7711247,-1.0513982,-0.29450515,-0.8857599
276,1.4046396,0.9254547,1.3940481,0.026232742,1.3362521,0.75956976,0.8777155,1.554997,0.14715517,-0.29450515,0.6092292
277,0.63747054,1.3739616,1.619767,-0.18202884,1.0955536,0.44235367,0.9449239,-0.021866396,-0.40703127,-0.29450515,-0.8857599
278,1.2808708,1.7689075,1.7230222,-1.4044263,1.8464195,1.6734401,1.6859485,1.7726046,-1.0513982,-0.29450515,0.1665187
279,1.5786608,2.083653,2.3658164,0.005027008,1.8986027,1.8639852,1.8775826,1.853687,-1.0513982,-0.29450515,-0.8857599
280,0.732843,0.8507076,0.68025464,0.1038662,0.7778823,0.5636363,1.0767156,0.6341731,-1.0513982,-0.29450515,-0.8857599
281,1.0763628,0.6874923,1.0398313,0.2175524,1.1311133,1.0876783,0.87438685,0.6206685,-0.46517023,0.8113721,-0.4804584
282,0.7588147,1.0133893,0.68131053,0.19536652,0.9604074,0.20746118,0.6878092,0.2724381,0.5700292,-0.29450515,-0.1122092
283,0.9938959,0.56616676,0.71377456,-0.60860455,0.54152393,0.6611704,0.4911284,-0.6415068,-0.51769066,-0.29450515,0.9261646
284,1.6051981,1.4284967,1.4415003,-0.6041962,1.385211,1.4498838,1.458691,1.3012437,0.2510221,-0.29450515,0.2610025
285,1.6624035,1.5309887,1.5436621,-0.28681993,1.6504397,1.4531953,1.4614596,1.2683852,-0.47649768,-0.29450515,-0.16867048
286,-0.38411316,0.7611725,0.28707862,0.551837,-1.5844626,0.14276262,1.0852315,-1.3942996,1.1961303,-0.29450515,-0.8857599
287,1.1033099,0.89532727,0.5641815,-0.40097842,0.29084048,-0.20810062,0.8922371,0.8743408,0.10145161,-0.29450515,-0.016599216
288,1.9085035,2.065172,1.8268696,-0.24579585,1.657234,1.4446094,1.6785634,1.8449044,-1.0513982,-0.29450515,0.1427316
289,1.4061562,0.95059323,1.1290077,0.03235787,1.1659893,0.6688268,1.4073013,1.1570498,-0.69617796,-0.29450515,-0.4426838
290,1.3472693,1.4525467,1.5711056,0.039529424,1.5282365,1.7892963,1.1329236,1.2575066,-1.0513982,0.80333054,-0.48340562
291,0.88868916,1.0268369,1.3798624,0.6535209,0.3563303,0.6086427,0.5753127,0.65498286,-0.2240342,-0.29450515,-0.8857599
292,1.4779055,0.6347615,1.1053617,-0.40498555,0.85740954,0.6155638,1.2537323,0.5976127,-1.0513982,1.0368844,-0.020632917
293,1.4841923,0.6980924,0.68509454,0.08275997,0.91506267,0.650343,0.93306506,0.8206853,-0.3844944,-0.29450515,-0.053912204
294,0.96711963,0.8018422,0.83037585,-0.35313922,0.45978564,0.2783892,0.8103961,0.66811216,-0.058954462,1.1271902,-0.36471176
295,0.68060917,-0.2749833,0.3679441,0.5372386,0.47507203,-0.7206596,0.47898397,0.19254832,-0.47649768,-0.29450515,-0.16867048
296,1.5944456,1.407203,1.6548018,-0.15294269,1.6897025,1.576869,1.4845665,1.553015,0.054676265,-0.29450515,-0.8857599
297,1.4246951,1.1173351,1.3227227,1.0203329,1.040558,0.35573876,1.2563266,-0.14620104,0.12163383,-0.29450515,0.5773957
298,1.1667691,1.3196299,0.86395454,0.31383112,0.71385896,1.4747199,0.8421937,0.8612929,-0.36192706,-0.29450515,-0.8857599
299,1.0231402,0.7272285,0.32303035,-0.019819533,0.8157606,0.95927215,0.94673026,0.33531147,-0.29434937,2.2820134,-0.8857599
300,1.2427844,0.67903984,0.43630388,-0.6329993,0.61217505,0.2997883,0.4555475,0.65977776,-0.45333457,-0.29450515,0.5154002
301,0.46029115,0.96111625,0.705889,-0.16405591,0.58508164,0.63165516,1.012436,0.9774446,-1.0513982,-0.29450515,-0.06683205
302,1.3896556,1.459611,1.0168732,-0.26955622,0.9939586,1.3372687,1.5139773,1.5297474,-1.0513982,-0.29450515,-0.8857599
303,0.54818314,0.39806715,0.30087793,0.30260503,-0.04173976,1.6148304,0.4086954,-0.10603197,-0.052486952,-0.29450515,-0.8857599
304,0.9059804,0.49035695,0.8284761,0.42259425,0.43132418,-0.08386091,0.18974108,0.4520464,0.095670395,-0.29450515,0.108092055
305,0.88027376,-0.2427145,0.09471666,0.31882283,0.21575098,-0.185463,0.39739838,-0.1921792,0.12697726,-0.29450515,-0.47062483
306,0.687388,0.11914768,0.4131012,-0.32169682,0.40945092,1.0136509,0.3910594,0.60059273,0.19253734,-0.29450515,-0.8857599
307,0.9832345,-0.22955655,-0.07198754,1.7080107,-0.607743,0.544238,-0.17563441,0.2533525,0.82907844,-0.29450515,-0.8857599
308,1.7049365,1.4478472,1.3886179,-0.18767023,1.276723,0.9273437,1.6607122,1.2056434,-0.63175046,-0.29450515,-0.36232156
309,1.6466601,1.2242244,1.2754937,0.30934995,1.2187623,0.3524917,1.4814976,1.4577984,-0.45729613,-0.29450515,-0.8857599
310,-0.0021654626,-0.34715733,0.35836062,0.97119176,0.012706198,0.036946557,0.28546706,-1.3942996,-0.52929986,-0.29450515,0.23284009
311,1.172964,0.98848546,0.7777922,-0.22115123,0.86159325,-0.024874533,1.3322276,0.84187853,-1.0513982,1.3671805,0.16858105
312,0.5081988,0.55621076,0.9100261,-0.84535015,0.58847123,0.24439599,1.2855135,1.1015803,-0.409082,-0.29450515,-0.8857599
313,0.11375081,0.33356306,0.4119707,0.072121456,0.236486,-0.25449398,0.47102326,0.0024133578,0.8661594,-0.29450515,-0.062191
314,0.5832142,-0.707459,-0.020118369,0.6487868,0.02099745,0.045528572,-0.17248367,-0.28475243,-0.14739442,0.50910723,0.39826348
315,-1.1794137,-0.6839396,-0.65368307,1.0347766,-0.68195903,-0.616706,-1.0510283,-1.0729667,1.4374431,-0.29450515,-0.39895597
316,1.30238,0.8279239,0.76763165,-0.40891358,0.6646276,0.62696767,0.7619039,0.5547573,-0.47347006,-0.29450515,-0.48674217
317,0.51683676,0.025092784,-0.09185306,1.3989763,0.3623943,0.020118956,0.26787773,-0.38707188,0.17193826,-0.29450515,0.64014184
318,1.2131022,1.0117677,1.2071098,0.10330574,0.99109447,1.5515492,1.1150242,0.86507326,-0.43218195,-0.29450515,-0.4553321
319,0.7470272,0.61647767,0.6031648,1.5076644,0.72419643,0.2827092,0.5334668,0.2478451,1.5564207,-0.29450515,0.4966001
320,0.53790313,0.8056092,0.02152051,0.23015799,0.6593968,0.6400695,0.8712374,-0.07839949,-0.28969917,-0.29450515,-0.8857599
321,0.80141944,1.264852,1.0253484,-1.4044263,1.1603154,0.30192026,0.5522353,0.2670096,-0.20749682,2.577605,-0.8857599
322,1.7011503,1.250849,1.1923856,-1.4044263,1.1813698,0.36345732,1.4721807,0.90785986,-1.0513982,5.8224597,1.6391909
323,0.73794705,0.76526314,0.5060712,0.6273448,0.23961559,0.7675189,0.42944863,-0.058881644,-0.11630253,1.028311,0.7633011
324,-1.0737449,-0.81247485,-1.3278903,0.414278,-1.2141088,-0.7479192,-0.76374686,-0.9462657,0.8077973,-0.29450515,0.05090659
325,1.1789565,1.336782,0.9224995,0.0018268657,1.0186536,1.1213362,1.377504,0.1673902,0.20796263,-0.29450515,-0.8857599
326,-1.1474015,-1.1656398,-1.0139565,1.7585359,-1.4237168,-1.021052,-1.1693827,-1.1998379,1.307836,-0.29450515,0.24206673
327,-0.20828445,0.06637031,-0.34407866,0.87237453,-0.3563088,0.12684377,0.14521068,-0.26701197,1.262314,1.093326,0.82202685
328,1.2439785,0.87863064,1.1135619,0.15485974,0.3797507,-0.2917264,0.66519505,0.46847075,-0.26207802,-0.29450515,0.09878118
329,-0.34400803,0.43353638,1.2728621,0.34351343,1.1257185,0.19455971,0.8573825,-0.54524535,0.5554818,-0.29450515,-0.8857599
330,0.31081063,-0.030174196,0.4467121,-0.21505973,0.030091824,-0.018667901,0.52526903,0.0366991,0.081737354,-0.29450515,-0.8857599
331,0.43506557,0.399859,0.86144376,-0.13015105,0.6583669,1.471621,0.62649596,-0.18892257,-0.0014461828,-0.29450515,0.09003937
332,-0.7493227,-0.6301948,-0.27432764,2.039048,-0.67760175,-1.2305146,-1.2813923,-1.3942996,0.64792943,-0.29450515,-0.13419606
333,0.29279196,0.41103166,0.63129187,-0.10494292,0.99149764,0.5782923,0.4859925,0.0061649135,-0.49752152,-0.29450515,-0.19489406
334,-0.30495057,0.426679,0.072363146,0.8212548,0.51735663,0.24500372,0.4963932,0.567963,-1.0513982,-0.29450515,0.11567235
335,0.45537674,-0.06206443,0.87769586,-0.13299224,0.17995645,0.885883,0.7201272,-0.19161014,1.0913517,-0.29450515,-0.8857599
336,0.9276228,0.9151786,0.118364014,-1.4044263,-0.6633065,-0.030187141,1.0680735,0.62500614,-1.0513982,-0.29450515,2.1733913
337,-0.53285867,-0.41391528,-0.7350257,0.99206495,-1.0229182,-1.2305146,-0.16960534,-0.71497357,0.6472448,2.5135517,0.1433865
338,-1.1599509,-1.1729019,-1.0270886,1.6115453,-1.184753,-1.0304393,-1.5400205,-1.3942996,1.4180051,-0.29450515,0.7430364
339,-0.03789614,0.34037477,0.2652535,0.029100474,-0.3150742,0.8025131,0.34132645,0.22124808,0.81372255,-0.29450515,-0.44421735
340,0.57864475,0.9763492,0.9498067,-1.4044263,1.0857052,-0.090800434,1.0729277,-0.33620706,-1.0513982,-0.29450515,1.5199506
341,0.66829616,0.6039094,0.45667773,1.6357601,0.6633515,-1.2305146,0.9174907,-0.26055497,0.9900518,-0.29450515,-0.8857599
342,-0.20083404,-0.8295442,-0.469747,0.9408149,0.33310682,-0.17137092,-0.042574774,0.10038787,0.76398635,-0.29450515,0.60388064
343,0.41074315,0.05213011,0.11721954,1.5653183,0.14520693,-0.03134255,0.30887482,-0.7027473,0.82285815,-0.29450515,0.8008245
344,0.0005658137,-0.571962,0.74916196,-1.4044263,0.6183781,0.63958806,0.41487443,0.60047495,1.0572852,-0.29450515,0.48816743
345,-0.20716456,0.32940924,-0.030064264,1.6173548,-0.43345082,-0.6474487,-0.13894817,-0.8529905,-0.3939469,-0.29450515,-0.4259089
346,-0.73986626,-0.62074643,-1.3278903,2.4151683,-1.5844626,-1.2305146,-1.394772,-1.3942996,1.5143304,-0.29450515,0.9104287
347,-0.120420195,-0.86942995,-1.3278903,1.426953,-0.9664701,-0.89778787,-0.60801244,-0.8443679,-0.67622334,-0.29450515,-0.05263976
348,-1.000103,0.21934026,-1.3278903,-0.17162421,-0.1625517,0.45467418,0.04452195,-0.011083909,-0.39999026,-0.29450515,0.4710405
349,-1.4474059,-0.55888945,-0.09055084,-0.42909208,0.083731726,0.29664335,-0.22955003,0.023489585,1.3996907,-0.29450515,-0.8857599
350,0.44300097,0.56111264,0.46586186,0.12842244,0.28921205,-0.20950446,0.017996082,1.6619887,-1.0513982,3.623684,0.55024743
351,0.47861096,0.59669226,0.6875519,0.36430937,0.09895128,0.5716518,0.909745,0.27880308,-1.0513982,-0.29450515,2.1994448
352,0.41616446,-0.5554601,-0.085968696,0.73545563,0.40855512,-1.2305146,0.8982628,0.62988204,-1.0513982,-0.29450515,1.2700768
353,-0.086212754,-0.41613138,0.64728945,0.3209871,0.2863714,-1.2305146,0.65346617,0.2378232,-1.0513982,-0.29450515,0.771473
354,0.3545253,0.16271731,-0.26056078,-0.111536086,0.20151949,0.086812444,0.80714214,1.0439572,-1.0513982,4.760818,-0.8857599
355,-0.37362745,-1.327683,-1.1513963,1.6451913,-1.1538404,-1.012681,-1.3839221,-1.3942996,1.2142327,-0.29450515,0.71709573
356,0.7181724,0.38501918,-1.3278903,-1.4044263,0.5619479,1.8395842,0.5807928,0.6610479,0.09986868,-0.29450515,-0.8857599
357,-0.01778909,-1.327683,-1.3278903,-1.4044263,-1.5844626,0.020263381,-0.72713244,-0.23309718,0.35894942,-0.29450515,-0.8857599
358,-0.2454204,-1.327683,-0.711036,-0.20554116,-0.64702356,0.32188886,-0.49377647,0.48387882,0.32598722,-0.29450515,-0.8857599
359,-1.1130974,-0.8633315,-0.9780597,1.8679569,-1.0106238,-0.9951174,-1.3607671,-0.83704937,1.6606065,-0.29450515,-0.041552506
360,-0.3259577,-0.60628283,0.25391212,0.6388159,-0.19783768,-0.67500705,0.88150865,0.12926996,-0.42502096,-0.29450515,-0.8857599
361,-1.2493006,-0.96698284,-0.67954427,1.2953241,-0.68498415,-0.16993763,-0.29135108,-0.12438487,0.8464325,-0.29450515,-0.52590454
362,-1.4474059,-0.0892539,0.5022828,-1.4044263,0.14902522,-1.2305146,0.6184343,0.0918911,-1.0513982,-0.29450515,-0.8857599
363,-0.22229286,0.18434569,0.4849771,0.14849545,0.3078911,0.35175884,-0.18268971,0.074657924,0.118081994,-0.29450515,-0.8857599
364,-0.2586501,-1.327683,-0.41378126,-0.5636961,0.35528347,-0.3738938,0.55504405,-0.34687978,-0.48319367,-0.29450515,1.0117255
365,-0.9809702,-1.327683,-0.83979785,1.2307296,-1.2518275,-0.9941288,-1.0125784,-0.8350253,-0.37212715,-0.29450515,1.058398
366,-0.8043664,-0.31076765,0.23029609,-0.11431099,0.19873708,1.2519735,0.10288962,0.39112788,-0.11493873,-0.29450515,0.28231212
367,0.29296738,0.19190072,0.2636045,-0.08053843,-0.07704411,0.73375154,-0.17513423,0.5687173,-1.0513982,-0.29450515,0.0050123055
368,-0.64135385,0.8602572,0.8299555,0.35048696,0.74794585,1.1323835,1.1174408,0.4252159,-1.0513982,-0.29450515,-0.8857599
369,-0.2220565,0.05184936,-0.24138096,0.90935516,0.5205561,-0.19311035,-0.06644931,0.6832773,0.11835429,-0.29450515,-0.0017535799
370,0.42820454,0.2316643,-0.19989386,-1.4044263,-1.5844626,-1.2305146,0.59962153,-0.10179969,1.6800561,-0.29450515,-0.8857599
371,0.019058855,-0.7416201,-0.40605995,1.2280995,-0.19953695,-0.47294965,-0.5439996,-0.69098836,0.87455034,-0.29450515,2.1066313
372,0.04228956,0.015903877,-0.0065917443,1.385201,0.17538895,-0.3463512,-0.2062941,0.119693026,-0.05443646,-0.29450515,-0.3618243
373,-0.208244,-1.327683,-0.30381805,-0.163935,-0.15528078,0.033423133,0.17423573,-0.6583593,0.7531952,-0.29450515,1.7335118
374,-0.6460579,-0.527018,-0.55362755,1.7447695,-0.67941046,-1.0599121,-0.59298164,-0.86379606,0.2784009,0.36019257,0.45827344
375,-0.22552472,-0.10684326,-0.41346875,1.2471683,0.1289426,0.34758478,-0.22221102,0.37280232,1.2933084,-0.29450515,1.7913147
376,1.4209192,1.1458004,0.7717931,0.45558998,0.73894256,-1.2305146,1.3841113,-1.3942996,0.40451506,-0.29450515,-0.8857599
377,-0.3159125,-0.5030029,-0.46418393,1.5517427,-0.46298423,0.04954418,0.06856737,-0.95866156,0.77371734,2.7936478,0.6135375
378,0.1038409,0.22224164,-1.3278903,-0.3516135,0.49634025,0.7729712,0.07602635,0.11620898,0.1581664,-0.29450515,1.4025881
379,-0.099339716,-1.327683,-0.38437608,-1.4044263,-1.5844626,-0.06600378,-0.048807934,0.22208346,-1.0513982,-0.29450515,0.752075
380,-0.51339334,0.058875527,-0.72011465,-0.6682084,-0.4064036,-1.2305146,0.22111566,-0.69788796,-1.0513982,-0.29450515,0.1692704
381,-0.15584357,-0.5298184,-0.96306866,1.1556572,-0.3393839,-0.78024197,-0.8968976,-0.67387843,1.4619839,0.3570007,0.4534356
