,0,1,2,3,4,5,6,7,8,9
131,0.38832167,-1.2199736,1.2730477,-0.8911102,-1.1392962,-0.64710635,1.2186271,-0.06928859,-0.6361749,0.40019608
132,-0.39192444,1.3592821,-1.3136859,1.5781013,1.5540463,-0.09443521,-0.3609592,-0.48209137,-0.6361749,0.984274
133,1.0248909,-0.46293706,-0.35431492,0.10892124,-1.1392962,1.393552,-0.441389,0.13335292,2.3168957,-3.0057898
134,1.0311697,0.13910745,-0.90075725,-0.8911102,-1.1392962,2.6756887,-1.1812491,1.425126,2.6997938,-3.3896825
135,-0.98378134,-0.15569344,1.3029909,-0.8911102,-1.1392962,-0.64710635,1.601882,-0.1807533,-0.6361749,-0.44399333
136,1.684674,-1.2199736,-0.2708011,-0.8911102,-1.1392962,1.4884212,-1.036052,0.0135142235,1.3025687,0.6551587
137,-0.98378134,-1.2199736,1.0567198,0.0925119,-0.21743841,-0.64710635,1.0120599,0.7010904,-0.6361749,0.72885555
138,1.9879826,-0.71479934,-0.84031504,-0.8911102,-1.1392962,0.5559564,-0.61428326,-0.07150531,1.3843575,0.626061
139,-0.98378134,-1.2199736,1.5958843,-0.8911102,-1.1392962,-0.64710635,2.079315,-0.22798471,-0.6361749,-0.12793043
140,-0.31716743,0.036940437,0.6885752,-0.8911102,-0.61791027,-0.64710635,0.3612791,1.2759514,-0.6361749,-0.22957332
141,2.013077,-0.6609975,-0.62260985,-0.8911102,-0.72709924,0.19579425,-1.009237,-0.06521766,-0.11687902,-0.7669576
142,-0.7084664,1.8232068,-0.017194584,0.5048566,0.8705322,-0.64710635,0.0025921469,-0.6404085,-0.6361749,0.36638212
143,-0.44101623,1.4807671,-0.17200343,0.7538314,0.6403624,-0.64710635,-0.11052948,-0.3965411,-0.6361749,0.63644356
144,2.1414652,-0.59867007,-1.7501656,-0.53243065,-0.37010148,1.0182314,-1.6541215,-0.6622154,0.5298975,-1.245244
145,1.0643702,-0.5648,1.3892113,-0.02563784,-1.1392962,1.6574765,1.5318775,-1.3374974,0.90896285,-0.4974808
146,0.061501928,1.283441,-0.45604098,1.2776837,0.977413,-0.21088092,-0.31595802,-0.26292402,-0.6361749,0.37620828
147,0.79733896,-0.8212296,0.79256094,-0.8911102,-1.1392962,2.3321323,0.5580228,-0.9041107,2.591588,-1.24992
148,-0.98378134,1.5565095,-1.107054,1.0186529,1.5388559,-0.64710635,-0.17077461,-0.94474715,-0.6361749,0.024451429
149,-0.98378134,-0.40212202,1.8590319,0.18925679,0.33231592,-0.64710635,1.867071,-0.44859144,-0.6361749,-0.30638182
150,-0.35338598,0.5112381,0.7718777,0.40385386,0.07435355,-0.64710635,0.60710204,1.1450515,0.3727904,0.43868455
151,-0.98378134,-0.37518612,1.908248,-0.8911102,-1.1392962,-0.64710635,2.482784,-0.010881552,-0.6361749,-0.54720616
152,-0.6335828,1.5515941,-1.6328802,1.4074395,1.5329435,-0.64710635,-0.78398216,-0.4950454,-0.6361749,1.0170184
153,-0.98378134,0.040436797,1.975256,-0.8911102,-0.051461134,-0.64710635,2.3826346,-1.3374974,-0.6361749,-0.15735793
154,1.9423246,-0.4800174,-1.3176109,-0.8911102,-0.22320548,1.3599619,-1.3274218,-0.3164704,0.8290305,0.57995343
155,-0.43335932,-1.2199736,0.8679567,-0.8911102,-1.1392962,-0.64710635,0.570185,0.49639806,-0.6361749,-0.2793525
156,-0.08528028,-1.2199736,1.469708,-0.8911102,-1.1392962,1.3296237,1.5175256,0.5600276,1.408418,-0.13986382
157,-0.10223979,-0.63284034,1.541009,-0.11551785,-1.1392962,0.23825352,2.080082,-0.35429093,0.27958012,-0.35168818
158,0.14600998,-0.71822256,1.25874,-0.8911102,-0.15719363,1.1011373,1.5368329,1.1071963,0.14640895,-0.11285286
159,0.8992073,-0.26668704,0.4561792,-0.26884797,-1.1392962,0.7903895,0.037658777,0.12652624,1.2951756,-0.28711247
160,-0.98378134,1.6864378,-1.1803933,1.6898414,1.0537763,-0.64710635,-0.652511,-0.3666714,-0.6361749,0.86498624
161,-0.43133208,1.4693466,-1.389969,1.6943021,1.2837712,-0.64710635,-0.3305604,-0.96969634,-0.6361749,-0.21913913
162,-0.42860442,-1.2199736,0.4991885,-0.8911102,-1.1392962,-0.64710635,0.3113525,-0.37863702,-0.6361749,0.56943786
163,-0.5522523,0.7399008,-0.043014463,2.3197796,1.9187821,-0.64710635,0.2275082,-0.8562017,-0.6361749,1.0758954
164,-0.021432057,-1.2199736,1.8051567,0.41340804,-1.1392962,-0.64710635,2.1071694,0.16922265,-0.6361749,-0.4806931
165,1.8699775,-0.7265619,-0.4063511,0.14212964,-1.1392962,-0.64710635,-0.25327766,0.51869285,-0.6361749,0.6550192
166,-0.98378134,-0.29357368,1.2142074,0.33264717,0.4899067,-0.64710635,0.9523844,-0.33061248,-0.6361749,0.33070728
167,-0.6195078,-0.27638692,0.47994038,-0.8911102,0.17752697,-0.64710635,-0.20834486,-0.46894342,-0.6361749,0.46787494
168,-0.98378134,-1.2199736,1.7480625,0.20864657,-1.1392962,-0.64710635,1.9519049,-0.43263787,-0.6361749,-0.25126633
169,-0.98378134,1.7359481,-0.4268254,0.8943781,1.3749188,-0.64710635,-0.15615456,-0.9228773,-0.041182257,0.24632987
170,2.068925,-1.2199736,-1.1472292,-0.8911102,-0.67289054,-0.07901981,-1.5197957,-0.3062287,-0.6361749,0.025046717
171,1.9478338,-1.2199736,-0.9106832,-0.33317018,-1.1392962,1.3907714,-1.3613758,1.5162861,1.7132899,-1.2329638
172,-0.14512534,1.5846905,-0.6547028,1.3932465,1.1049997,-0.64710635,-0.29656273,-0.5191392,-0.6361749,0.5299237
173,-0.98378134,-1.2199736,1.839374,-0.8911102,-1.1392962,0.7831502,2.2884927,1.6204158,-0.6361749,0.054305047
174,-0.5667058,1.7388632,-1.3950846,1.0163186,1.5707711,-0.64710635,-0.6990115,-0.58372617,-0.6361749,0.5080637
175,-0.98378134,1.4827836,-0.9795716,0.57996744,0.5936082,-0.64710635,-0.6513358,1.9407578,-0.6361749,-0.43788823
176,-0.98378134,1.320527,-1.4192641,1.9287802,1.9297739,-0.64710635,-0.57820624,-0.9126824,-0.6361749,1.3574641
177,1.0453007,-0.80153996,0.884461,-0.33836702,-1.1392962,2.107804,0.6837047,-0.8827105,2.401602,-2.1836498
178,-0.47532836,1.4347855,-0.48039457,0.34024343,0.49814406,-0.64710635,-0.373691,-1.0031707,-0.15640596,0.27432755
179,-0.98378134,-0.40510815,1.6521897,0.18531215,-1.1392962,0.5816592,1.7087699,-1.3374974,-0.6361749,-0.42674553
180,-0.98378134,1.2697035,0.24140202,0.82250094,0.582059,-0.64710635,0.15859959,-0.18130314,-0.6361749,0.46874276
